feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,str_label,label
5.2574953720277815,10.642133773167291,8.495152060539358,7.767687277186908,0.6931471805599453,6.879355804460439,4.0943445622221,1.9459101490553132,2.5649493574615367,7.690286020676768,5.66988092298052,5.267858159063328,3.4730132799072884,13.196775474015803,9.281743951057472,8.705321126496164,AA,0
4.477336814478207,5.583496308781699,4.962844630259907,5.298317366548036,1.0986122886681096,2.772588722239781,0.0,0.0,3.044522437723423,3.6109179126442243,3.828641396489095,3.9318256327243257,4.180458545934062,5.599147004731156,5.709709320598542,6.410935283577043,GG,1
3.4657359027997265,3.7612001156935624,6.059123195581797,7.3098814858247865,0.0,0.0,3.8501476017100584,5.231108616854587,2.772588722239781,3.1780538303479458,4.890349128221754,5.6240175061873385,3.7440269187788346,4.605884216721749,7.763438799602578,8.443900271632458,AG,3
6.508769136971682,9.864330837334935,7.831617276352611,7.7306140660637395,2.4849066497880004,6.363028103540465,2.1972245773362196,2.9444389791664403,3.4011973816621555,7.135687347028144,5.030437921392435,4.736198448394496,5.13446981198156,12.012758758759023,8.382145145610696,7.936267714512722,AA,0
5.231108616854587,7.533693709848633,5.605802066295998,5.278114659230518,0.0,3.6375861597263857,0.0,0.0,3.367295829986474,5.796057750765372,4.2626798770413155,3.912023005428146,5.079732123792101,9.728083418618485,6.587678887032072,6.809510387765009,AA,0
6.918695219020472,11.306417767307444,6.618738983517219,7.013915474810528,2.3978952727983707,7.478734825567875,5.926926025970411,5.541263545158426,3.828641396489095,7.921898411023797,6.0473721790462776,6.025865973825314,5.891938009943379,13.07589902582863,8.435766192720509,9.135536003548701,AA,0
4.634728988229636,8.268218880067506,6.126869184114185,6.818924065275521,0.0,6.159095388491933,0.0,0.0,2.3978952727983707,6.498282149476434,3.6109179126442243,4.543294782270004,3.3423324827664485,10.508459042192348,6.2857830640596335,7.257914646442863,AA,0
7.590852123688581,8.453401058328458,10.446973958541667,4.060443010546419,2.6390573296152584,4.219507705176107,6.584791392385716,0.0,4.867534450455582,5.484796933490655,7.6586995582682995,1.9459101490553132,8.044637191997,9.139846374362964,13.369400782049519,2.646017984780894,GA,2
4.394449154672439,8.674538762140015,7.1929342212158,6.626717749249025,1.0986122886681096,6.322565239927284,3.9318256327243257,3.6888794541139363,2.5649493574615367,6.634633357861686,5.056245805348308,4.394449154672439,3.418014246519733,10.256096423008982,8.223045034655122,7.134629872987948,AA,0
6.208590026096629,10.88081693815073,7.48324441607385,8.93102321585603,0.0,7.025538314638521,0.0,6.76849321164863,3.1354942159291497,7.275172319452771,4.304065093204169,6.9930151229329605,4.685851443396756,11.711828402076424,7.350950111797681,10.809671269060518,AA,0
6.236369590203704,9.745663467342562,5.552959584921617,11.263912671608626,1.791759469228055,6.194405391104672,0.0,7.132497551660044,3.091042453358316,6.7357800142423265,2.772588722239781,7.721791776817535,4.209071018097471,10.751920346119894,4.713887174185627,12.96056149619994,AA,0
7.066466970136958,10.087183164883227,7.933796874815411,7.756195343948118,2.772588722239781,6.3835066348840055,3.713572066704308,0.0,3.9889840465642745,7.183870715062453,4.543294782270004,5.247024072160486,5.887043586034124,12.112481371944117,7.364171990534606,9.19555996549236,AA,0
4.955827057601261,8.633908991112198,6.715383386334681,5.262690188904886,1.3862943611198906,0.0,2.6390573296152584,0.0,3.1354942159291497,6.529418838262226,5.030437921392435,3.58351893845611,4.669887262612254,11.572073741357876,8.617438360253416,7.422732273870603,AA,0
3.332204510175204,7.950854857719988,5.991464547107982,8.224163512637862,0.0,5.82600010738045,3.2188758248682006,5.375278407684165,1.9459101490553132,6.023447592961033,4.382026634673881,6.579251212010101,2.205129756843333,9.165938481899069,6.828254091326833,11.08376515397344,AA,0
6.990256500493881,12.038529350313945,9.835743900449609,9.824065485558638,2.3978952727983707,8.10711747075039,6.359573868672378,6.53813982376767,3.8712010109078907,8.608860379942062,6.802394763324311,7.014814351275545,5.8531558209013985,14.762175915763473,10.925521805341257,12.021820050878972,AA,0
8.384347278082808,4.110873864173311,6.406879986069314,4.219507705176107,4.6913478822291435,0.0,0.0,0.0,5.627621113690637,2.0794415416798357,4.110873864173311,2.0794415416798357,8.98882688343294,3.3725718559038134,6.561619836949967,3.673900401924579,GG,1
5.780743515792329,12.351137891801315,11.018711107009434,10.708086658390217,1.9459101490553132,8.618123909994678,7.037027614686276,6.870053411798126,3.1780538303479458,9.136263168579868,7.876258882303226,7.784473235736469,4.366449203268076,15.594522562145231,13.493828929523662,13.426153908220943,AA,0
8.479906606630221,12.285867630215211,9.445649620189263,6.51471269087253,4.343805421853684,8.122668023346407,6.0867747269123065,5.44673737166631,4.927253685157205,8.46821300919452,6.406879986069314,5.4510384535657,7.751902251191323,13.891035038895566,9.610390352097347,4.951121166563848,AA,0
4.8283137373023015,7.903226808730733,7.133295954896068,10.245799845639024,0.6931471805599453,4.532599493153256,3.828641396489095,6.899723107284872,2.5649493574615367,5.3471075307174685,4.663439094112067,7.395721608602045,3.712220309214005,8.449188073698116,7.371649901571344,12.099176960649855,AG,3
5.476463551931511,6.666956792429207,9.475316606892326,6.626717749249025,0.0,2.70805020110221,5.966146739123692,0.0,3.332204510175204,4.007333185232471,6.90875477931522,4.343805421853684,5.000481352772293,6.161443959278961,11.968055595901975,7.424258600229669,GA,2
5.030437921392435,8.08394570229562,4.394449154672439,7.036148493750536,0.0,4.770684624465665,0.0,0.0,2.772588722239781,5.560681631015528,2.3978952727983707,5.056245805348308,4.251872128362453,9.25359790849949,3.096773128067301,8.841894284517116,AA,0
7.436617265234227,6.78897174299217,7.156176637480615,11.108529784820083,5.934894195619588,2.1972245773362196,1.3862943611198906,7.226936018493289,5.958424693029782,4.23410650459726,4.543294782270004,7.917536353943631,8.264286066896341,6.522668983896093,7.241125306126061,13.606627172471384,GG,1
3.7376696182833684,6.9726062513017535,2.4849066497880004,4.110873864173311,0.0,4.330733340286331,0.0,0.0,2.70805020110221,5.181783550292085,1.6094379124341003,2.995732273553991,3.674227177327066,7.825920616321377,2.4849066497880004,4.591808588830935,AA,0
7.315883504509785,8.299783171949787,7.507141079727608,7.43307534889858,3.2188758248682006,0.0,3.7376696182833684,3.970291913552122,5.10594547390058,6.1092475827643655,5.135798437050262,4.882801922586371,8.281652920263255,10.587219083121758,8.307400391813003,7.744040576708122,AA,0
4.574710978503383,9.672248823507559,6.2766434893416445,9.757362911053992,0.0,6.368187186350492,0.0,6.045005314036012,2.4849066497880004,6.761572768804055,4.430816798843313,7.0317412587631285,3.440310353609708,10.493430722417838,6.861556460257393,11.969155437548864,AA,0
7.995306620290822,4.976733742420574,3.8918202981106265,5.799092654460526,5.796057750765372,0.0,0.0,0.0,6.478509642208569,2.9444389791664403,2.0794415416798357,3.6888794541139363,10.622869516363327,4.564229813249289,2.989748497329537,5.959632756387267,GG,1
6.456769655572163,4.007333185232471,7.00488198971286,9.79434210527533,1.3862943611198906,0.0,3.2188758248682006,5.68697535633982,4.04305126783455,2.1972245773362196,4.394449154672439,7.4798641311650265,6.867797021182385,2.6292693232490953,6.961462985874097,12.932033728156016,AG,3
7.283448228756631,12.747829915164283,8.39840965542627,11.796757636052961,1.9459101490553132,8.146998697389993,5.60947179518496,7.319202458767849,3.4657359027997265,8.710454688248527,6.297109319933935,7.83399634170946,5.572547512633073,14.66559085012117,9.53005724106389,12.963744921211635,AA,0
5.19295685089021,9.712871692917354,8.804625232612809,8.289790583181643,0.0,6.478509642208569,5.111987788356544,4.653960350157523,2.833213344056216,6.7650389767805414,5.638354669333745,5.1298987149230735,4.5645778355575475,10.688960926257739,8.460421716344854,7.475022274368478,AA,0
6.214608098422191,11.049762385722545,7.555905093611346,5.552959584921617,1.791759469228055,6.70808408385307,0.0,0.0,2.9444389791664403,7.469083884921234,4.919980925828125,2.772588722239781,4.508620432259205,12.33514083046347,8.338214102050593,4.4640244281467165,AA,0
9.548026157663058,8.076204527239026,5.4510384535657,6.335054251498059,6.1779441140506,4.584967478670572,0.0,2.3978952727983707,6.842683282238422,5.176149732573829,3.4965075614664802,3.9318256327243257,11.34393678772628,8.025661301370347,5.666098963241081,5.977926348152867,GG,1
8.90598676523643,7.014814351275545,5.69035945432406,6.60934924316738,5.83773044716594,4.5217885770490405,2.4849066497880004,4.189654742026425,6.366470447731438,5.123963979403259,4.356708826689592,4.919980925828125,9.743876928514831,7.320454761844319,7.113763769152502,7.846141906778994,GG,1
2.5649493574615367,4.204692619390966,4.564348191467836,8.062747901086354,0.0,0.6931471805599453,0.0,5.220355825078325,1.0986122886681096,2.4849066497880004,2.833213344056216,5.823045895483019,1.7206635475443248,3.407062501114553,5.566684192914118,9.548032918804632,AG,3
4.143134726391533,7.762170607138205,1.0986122886681096,5.1647859739235145,0.6931471805599453,5.497168225293202,0.0,2.995732273553991,3.044522437723423,5.697093486505405,0.6931471805599453,3.713572066704308,4.3574078829920895,8.654181329877481,0.31015492830383945,5.684136198772866,AA,0
5.855071922202427,7.117205503164344,4.174387269895637,6.946013991099227,0.0,5.945420608606575,0.0,1.0986122886681096,3.6109179126442243,6.192362489474872,1.791759469228055,4.5217885770490405,5.178155632951428,8.426684797894735,3.221288707111655,7.259537786643281,AA,0
9.218010878280403,5.356586274672012,6.39024066706535,6.230481447578482,6.133398042996649,0.0,0.0,1.0986122886681096,6.54965074223381,2.995732273553991,3.9512437185814275,3.828641396489095,10.379959650580373,4.227581044129075,6.2898435590867585,5.8675816416732545,GG,1
6.171700597410915,9.865006565717847,6.453624998892692,5.752572638825633,1.0986122886681096,6.073044534100405,0.0,0.0,3.4657359027997265,7.014814351275545,3.7612001156935624,2.833213344056216,5.1673081895908535,11.531915224843116,6.698029111796474,5.360542346312594,AA,0
8.899048433885268,12.192257656496446,6.980075940561763,8.677609912822142,5.996452088619021,7.898782356970309,0.0,5.963579343618446,6.318968113746434,8.660773919893762,3.912023005428146,6.311734809152915,9.489405158885484,14.847771379510997,6.833941280707877,10.12694422149056,AA,0
6.257667587882639,10.678514214406102,7.385851078125209,7.974532844130228,1.0986122886681096,6.70196036600254,2.70805020110221,3.2188758248682006,3.295836866004329,7.254884810077338,4.219507705176107,5.017279836814924,4.667146864659623,12.171441072351584,6.986317037111182,8.188672198773284,AA,0
4.77912349311153,8.81314100828505,3.58351893845611,5.318119993844216,0.0,5.87493073085203,0.0,0.0,2.5649493574615367,6.206575926724928,0.0,2.772588722239781,3.371517563695142,9.026242729070725,2.8638801424491884,5.571885599821106,AA,0
6.6039438246004725,9.00724451596575,7.074963197966044,6.529418838262226,2.9444389791664403,5.986452005284438,1.6094379124341003,2.6390573296152584,3.8501476017100584,6.51471269087253,4.983606621708336,3.784189633918261,5.598381972194016,10.42174540975663,8.113804064618776,5.968956035485924,AA,0
8.334471554600944,12.129116004384365,9.207736986106068,10.282950858105291,3.6888794541139363,7.755338812846501,6.0473721790462776,6.410174881966167,4.31748811353631,8.340933226000878,6.363028103540465,6.8001700683022,6.5823323040658135,14.063151347696767,9.158221273839905,10.260733118663204,AA,0
3.6635616461296463,7.8119734296220225,5.3706380281276624,5.220355825078325,0.0,2.70805020110221,0.0,0.0,1.6094379124341003,5.3706380281276624,2.995732273553991,3.091042453358316,2.2219602053045957,9.06702989097852,5.236880907344282,4.288718417857689,AA,0
8.17413934342947,11.785567500964229,8.528528701079983,8.598588829620232,3.367295829986474,7.4815557019095165,2.6390573296152584,5.872117789475416,4.553876891600541,8.193953023563742,5.303304908059076,6.2285110035911835,7.210561335487466,13.95597877864396,8.739234191570569,9.920387687359673,AA,0
5.8888779583328805,8.53817159780143,5.25227342804663,5.236441962829949,2.1972245773362196,5.135798437050262,0.0,0.0,3.5553480614894135,5.5134287461649825,3.367295829986474,3.295836866004329,5.210078187304354,8.040319911686767,5.460978527309776,4.909280610452072,AA,0
8.39840965542627,7.791522819150732,3.8712010109078907,2.1972245773362196,5.840641657373398,4.976733742420574,0.0,0.0,6.186208623900494,5.337538079701318,0.0,0.0,9.060889866377659,7.638244405712296,4.934923472360559,1.6094379124341003,GG,1
5.501258210544727,6.226536669287466,7.1252830915107115,6.522092798170153,3.091042453358316,2.3978952727983707,4.867534450455582,4.276666119016055,3.7376696182833684,5.043425116919247,5.147494476813453,4.574710978503383,5.094022828943674,8.423407404689724,7.32093867249338,6.347175137318204,AA,0
4.804021044733257,7.649216319820633,5.648974238161206,5.768320995793772,2.772588722239781,0.0,3.5263605246161616,3.8918202981106265,3.332204510175204,5.3981627015177525,4.127134385045092,4.394449154672439,4.470617864229462,10.764931155746003,6.149955285039225,7.127450032882582,AA,0
7.247080584585756,8.701013624333928,5.087596335232384,5.030437921392435,3.713572066704308,5.988961416889864,0.0,0.0,4.962844630259907,6.1675164908883415,2.9444389791664403,2.995732273553991,7.891658671030412,9.031046227940234,5.299474104675861,4.806403493717047,AA,0
6.704414354964107,8.454253391642363,3.7612001156935624,5.6240175061873385,2.995732273553991,4.976733742420574,0.0,0.0,4.110873864173311,5.556828061699537,1.3862943611198906,3.4965075614664802,6.301173297457868,8.950897735572177,3.1089495444549966,5.4641565355210355,AA,0
6.049733455231958,8.720460512725655,5.365976015021851,3.828641396489095,0.0,4.912654885736052,0.0,0.0,3.6888794541139363,5.594711379601839,2.8903717578961645,1.6094379124341003,5.666458680985407,8.521622910515534,5.820009060222348,2.854776517871479,AA,0
5.572154032177765,5.365976015021851,10.76494187850445,5.963579343618446,0.0,0.0,6.625392368007956,0.0,3.367295829986474,2.70805020110221,7.826044013518965,3.5553480614894135,4.774449017197887,3.984566304270748,13.458526579266232,5.466772542328679,GA,2
10.654384638636976,5.303304908059076,8.382747094863314,5.5909869805108565,7.080867896690782,1.3862943611198906,5.0689042022202315,0.0,7.77863014732581,2.995732273553991,5.605802066295998,3.784189633918261,12.848120940634868,4.8440417094472865,8.824553449032457,6.119340071575573,GG,1
9.351405812254786,5.0106352940962555,2.9444389791664403,3.367295829986474,6.095824562432225,2.3978952727983707,0.0,0.0,6.738152494595957,3.4011973816621555,1.6094379124341003,2.0794415416798357,11.005229979939632,4.958892055944084,3.2551335728908253,3.8878879296929054,GG,1
5.902633333401366,4.912654885736052,4.852030263919617,9.965146932922856,0.0,0.0,0.0,6.0473721790462776,3.5263605246161616,2.833213344056216,2.5649493574615367,7.3987862754199485,6.861314625277368,3.7307463570726296,4.832863975310206,12.961203635272847,AG,3
9.467228129254554,7.67693714581808,7.02108396428914,7.67368812926773,5.996452088619021,4.23410650459726,3.4965075614664802,4.394449154672439,6.8501261661455,5.176149732573829,4.736198448394496,5.231108616854587,11.315920956755058,7.976141785780857,8.167483067148508,8.722670891770388,GG,1
9.007367027451355,7.351158226430694,7.672292455628756,11.258265446438227,5.905361848054571,2.833213344056216,0.0,7.1308988302963465,6.495265555937008,4.48863636973214,5.327876168789581,8.203851372183879,10.324993145991414,7.152396141922502,8.790448363890553,14.282366950123508,AG,3
9.921327470664458,2.9444389791664403,8.859505484519133,4.543294782270004,6.415096959171596,0.0,5.998936561946683,0.0,7.062191632286556,1.0986122886681096,6.720220155135295,2.3978952727983707,11.722353835252234,2.0442443438752074,11.45798552966248,5.163475120777347,GG,1
8.540519016719735,8.092851027538384,9.839588826685896,10.660571510722328,4.2626798770413155,2.5649493574615367,5.771441123130016,6.745236349484362,5.598421958998375,5.37989735354046,6.747586526829315,7.538494999413465,9.449101334185467,9.356922394175443,11.523172629921,13.162543484326157,AG,3
5.652489180268651,4.204692619390966,0.0,7.553286605600419,2.8903717578961645,0.0,0.0,4.605170185988092,4.418840607796598,3.367295829986474,0.0,6.0063531596017325,6.765528179390061,4.821746767332365,0.0,10.063101205195183,AG,3
7.623153068476902,9.936535406582328,6.9865664594064265,6.949856455000773,3.58351893845611,6.333279628139691,2.0794415416798357,0.0,4.477336814478207,6.961296045910167,4.23410650459726,4.465908118654584,7.804183381760041,11.384598159714242,6.697312406675513,7.23137068118732,AA,0
8.601718146485926,10.638136496521085,6.421622267806518,6.304448802421981,3.7612001156935624,6.802394763324311,0.0,0.0,6.118097198041348,7.2633296174768365,4.007333185232471,4.060443010546419,10.494862501185612,11.844364798012599,6.652833252235076,6.582667733719862,AA,0
5.4680601411351315,4.6443908991413725,7.10085190894405,9.190341725469493,1.6094379124341003,0.0,3.4965075614664802,5.863631175598097,3.332204510175204,2.70805020110221,4.844187086458591,6.559615237493242,4.899132496397023,3.718276430964723,7.933890060437654,10.802166571307872,AG,3
8.201934351194222,6.39024066706535,11.292478275203761,9.135293497653272,3.7376696182833684,1.0986122886681096,7.183111701743281,6.455198563340122,5.303304908059076,3.367295829986474,8.205218426395412,7.160845906664299,8.837706603855725,5.453895598366481,14.275602116757149,12.491916614869831,GA,2
5.476463551931511,5.831882477283517,10.313475749371877,6.218600119691729,0.0,1.6094379124341003,6.444131256700441,0.0,2.9444389791664403,3.091042453358316,7.4318919168078,3.7612001156935624,4.240917240177275,4.5037636445839695,12.665387936309152,5.796115997588951,GA,2
9.837401167408268,5.497168225293202,5.062595033026967,6.363028103540465,6.220590170099739,0.0,0.0,0.0,6.92461239604856,3.258096538021482,2.833213344056216,4.1588830833596715,11.380915126936994,4.5391747162346725,4.585882376316687,7.005631377731002,GG,1
9.854874872615435,4.406719247264253,4.499809670330265,7.890208213109961,6.059123195581797,0.0,0.0,4.787491742782046,7.0909098220799835,2.772588722239781,3.091042453358316,5.5093883366279774,11.854181491826802,3.7374119062493674,4.362767690723954,9.141868236867664,GG,1
12.117891493711582,9.23863624113103,10.357298281574574,10.112004656988175,7.810758116529357,6.013715156042802,6.542471960506805,6.519147287940395,8.446126742982377,6.558197802812269,7.394493107219038,7.111512116496157,14.308438515776798,10.636706707290955,12.436176790104474,12.05460856627025,GG,1
8.32845106681936,7.923348211930154,12.253218601587117,8.444407421690585,6.0330862217988015,3.044522437723423,8.048788283534199,3.6109179126442243,6.293419278846481,5.176149732573829,9.153770020487789,5.541263545158426,8.959053086184058,8.775835977598076,15.857300895868315,9.732155991863445,GA,2
6.1903154058531475,6.322565239927284,6.744059186311348,11.920874153105407,0.0,0.0,0.0,7.621195162809845,3.6375861597263857,3.4339872044851463,4.060443010546419,8.837390855544697,5.900917515286045,6.415898922420505,7.256042042255885,15.477477593851106,AG,3
4.04305126783455,5.438079308923196,6.492239835020471,10.843143186715016,0.0,1.0986122886681096,3.1780538303479458,7.078341579557671,2.772588722239781,3.8501476017100584,4.532599493153256,8.283999304248526,3.858177981692392,5.7201305695087745,7.285396517578726,14.47622536781746,AG,3
4.844187086458591,6.595780513961311,5.575949103146316,11.363311146944135,0.0,2.70805020110221,0.0,7.313886831633462,2.833213344056216,3.828641396489095,3.258096538021482,8.317766166719343,4.382987711153432,5.947583870363103,5.157759223348489,14.395875085205523,AG,3
7.998335395952982,6.180016653652572,8.714895850248494,6.148468295917647,5.768320995793772,2.833213344056216,5.860786223465865,6.148468295917647,6.18826412308259,4.1588830833596715,6.270988431858299,6.148468295917647,9.773831181988937,6.49246309558242,9.757000751104284,0.0,AG,3
7.826842098158293,9.249945626568541,11.372444263990605,7.995643604287271,5.726847747587197,5.918893854273146,7.083387847625295,0.0,5.961005339623274,6.665683717782408,8.39931015075952,5.365976015021851,7.943098082215981,11.052362322179386,14.823534533839403,9.467779261367609,GA,2
7.597396320212795,4.890349128221754,9.29532469588118,7.804659297056102,3.58351893845611,0.0,6.142037405587356,5.147494476813453,5.720311776607412,3.4011973816621555,7.00850518208228,6.359573868672378,9.412738618046706,4.9317295060222,12.103405397316267,10.854990761632655,GA,2
4.770684624465665,6.82001636467413,11.007004460537694,6.81783057145415,0.0,3.258096538021482,6.763884908562435,3.4657359027997265,2.5649493574615367,4.382026634673881,7.781138509845015,4.2626798770413155,3.401432569057195,6.693392369191755,13.237059941607082,6.815037401579247,GA,2
9.482274087459825,9.87194528452625,6.386879319362645,5.823045895483019,6.186208623900494,6.610696044717759,0.0,0.0,6.88653164253051,7.088408778675395,4.204692619390966,3.6635616461296463,11.322722184218252,11.295188540702394,7.1529775344067374,5.9227100806418544,GG,1
8.445482343862237,12.253018252406447,7.97728198675515,2.302585092994046,5.799092654460526,8.03268487596762,2.6390573296152584,1.791759469228055,6.226536669287466,8.980298078970817,5.170483995038151,2.302585092994046,9.883787914441873,15.619211525420967,8.76071735557695,3.725693427236653,AA,0
6.741700694652055,10.396963537967006,10.42480791339476,6.218600119691729,3.9889840465642745,6.660575149839686,6.682108597449809,3.7376696182833684,4.787491742782046,7.121252453244542,7.490529402060711,4.543294782270004,7.360516325395549,11.79594823335728,12.691511010130343,7.035902007983841,AA,0
5.560681631015528,11.658219900927106,6.470799503782602,8.108623268354595,0.0,7.462214939768189,0.0,5.950642552587727,2.5649493574615367,8.47907586930311,3.4339872044851463,6.113682179832232,3.696729267915169,14.709615786707317,6.265349777404284,8.665028734582155,AA,0
5.703782474656201,6.257667587882639,6.883462586413092,12.350757234384064,0.0,0.0,1.9459101490553132,7.9441374911141125,2.833213344056216,3.258096538021482,3.7376696182833684,9.188299241099303,4.325290925599331,4.843323600497181,5.884974922023732,16.434841840647707,AG,3
6.621405651764134,7.543273346705446,7.079184394609668,8.624072553043334,4.532599493153256,5.278114659230518,5.308267697401205,5.950642552587727,4.624972813284271,5.768320995793772,5.733341276897746,6.206575926724928,6.090744111199806,8.82801789537028,8.493651582833204,9.192189009163515,GG,1
7.52131798019924,11.253973372417226,8.608677881538416,7.619233416226805,2.70805020110221,7.10002716662926,4.5217885770490405,3.258096538021482,4.48863636973214,8.028455164114252,5.056245805348308,4.634728988229636,7.3006356828879655,13.742599775258206,7.891526862624359,7.387173257110091,AA,0
