1	255.839654709201	833.871765819014
2	329.615791308389	1300.37300720428
3	524.30614448001	430.514579802925
4	682.060996563574	677.739368556701
5	688.463972550515	1221.23177976871
6	678.946354990023	930.419830512867
7	843.691907684135	1454.20302780379
8	882.100441366529	388.559035821405
9	914.608897457869	954.476149671522
10	929.667138671875	759.747631835937
11	1007.33083377968	582.797332109062
12	960.301793288816	1187.53443786485
13	1094.08597249815	869.788009816524
14	1110.67472080696	1024.3741701405
15	1131.47715744455	356.130457845705
16	1131.76174917196	704.108226658312
17	1149.84408416695	1220.42128585454
18	1256.22925106135	607.892990245325
20	1297.51167300476	1373.94065278163
21	1408.14889362257	292.061571679056
22	1459.25687865557	545.154584397397
23	1446.70885456592	1089.52181429713
24	1467.17302262179	813.860423225471
25	1581.2387285052	1299.57089821023
26	1630.63627212979	664.681133676752
27	1782.71788656552	1083.59240906371
28	1824.21761725915	778.132209508836
