,identifier,noise,method,var_name,var_value
2392,c30_noise0.02_rep32,0.02,LAML2,est_comp_mutRate,0.10835755242971144
2393,c30_noise0.02_rep32,0.02,LAML2,manually_rescaled_lambda,0.07562010063999919
2394,c30_noise0.02_rep33,0.02,LAML1,phi,0.11566642208208273
2395,c30_noise0.02_rep33,0.02,LAML1,nu,9.590407827419746e-07
2396,c30_noise0.02_rep33,0.02,LAML1,llh,2994.2038993660226
2397,c30_noise0.02_rep33,0.02,LAML1,lambda,0.10429608082366719
2398,c30_noise0.02_rep33,0.02,LAML1,true_treeHeight,12.849816778082412
2399,c30_noise0.02_rep33,0.02,LAML1,est_treeHeight,9.999999988436107
2400,c30_noise0.02_rep33,0.02,LAML1,true_mutRate,0.08432614585925989
2401,c30_noise0.02_rep33,0.02,LAML1,est_comp_mutRate,0.10835755251463774
2402,c30_noise0.02_rep33,0.02,LAML1,manually_rescaled_lambda,0.08212289828635212
2403,c30_noise0.02_rep33,0.02,LAML2,phi,0.11566644005976279
2404,c30_noise0.02_rep33,0.02,LAML2,nu,8.868900174512533e-07
2405,c30_noise0.02_rep33,0.02,LAML2,rho,0.9794372880843056
2406,c30_noise0.02_rep33,0.02,LAML2,lambda,0.10237735163211545
2407,c30_noise0.02_rep33,0.02,LAML2,true_treeHeight,12.849816778082412
2408,c30_noise0.02_rep33,0.02,LAML2,est_treeHeight,9.99999997655248
2409,c30_noise0.02_rep33,0.02,LAML2,true_mutRate,0.08432614585925989
2410,c30_noise0.02_rep33,0.02,LAML2,est_comp_mutRate,0.10835755264340581
2411,c30_noise0.02_rep33,0.02,LAML2,manually_rescaled_lambda,0.0806120878993035
2412,c30_noise0.02_rep34,0.02,LAML1,phi,0.10633296471025447
2413,c30_noise0.02_rep34,0.02,LAML1,nu,1.3830351961287904e-06
2414,c30_noise0.02_rep34,0.02,LAML1,llh,2673.9442248072005
2415,c30_noise0.02_rep34,0.02,LAML1,lambda,0.11424322566779473
2416,c30_noise0.02_rep34,0.02,LAML1,true_treeHeight,13.028231583225674
2417,c30_noise0.02_rep34,0.02,LAML1,est_treeHeight,9.99999999737324
2418,c30_noise0.02_rep34,0.02,LAML1,true_mutRate,0.08317134347600065
2419,c30_noise0.02_rep34,0.02,LAML1,est_comp_mutRate,0.10835755241779715
2420,c30_noise0.02_rep34,0.02,LAML1,manually_rescaled_lambda,0.08995529580141318
2421,c30_noise0.02_rep34,0.02,LAML2,phi,0.10614575201913475
2422,c30_noise0.02_rep34,0.02,LAML2,nu,0.0005619837080884184
2423,c30_noise0.02_rep34,0.02,LAML2,rho,0.9844118185970673
2424,c30_noise0.02_rep34,0.02,LAML2,lambda,0.11360019312372274
2425,c30_noise0.02_rep34,0.02,LAML2,true_treeHeight,13.028231583225674
2426,c30_noise0.02_rep34,0.02,LAML2,est_treeHeight,9.999999942800942
2427,c30_noise0.02_rep34,0.02,LAML2,true_mutRate,0.08317134347600065
2428,c30_noise0.02_rep34,0.02,LAML2,est_comp_mutRate,0.10835755300912923
2429,c30_noise0.02_rep34,0.02,LAML2,manually_rescaled_lambda,0.08944897096356122
2430,c30_noise0.02_rep35,0.02,LAML1,phi,0.09399982216607532
2431,c30_noise0.02_rep35,0.02,LAML1,nu,1.0234096341013138e-06
2432,c30_noise0.02_rep35,0.02,LAML1,llh,2524.1346022046523
2433,c30_noise0.02_rep35,0.02,LAML1,lambda,0.10473788137102417
2434,c30_noise0.02_rep35,0.02,LAML1,true_treeHeight,12.345928168197613
2435,c30_noise0.02_rep35,0.02,LAML1,est_treeHeight,9.9999999998468
2436,c30_noise0.02_rep35,0.02,LAML1,true_mutRate,0.0877678461376901
2437,c30_noise0.02_rep35,0.02,LAML1,est_comp_mutRate,0.10835755239099427
2438,c30_noise0.02_rep35,0.02,LAML1,manually_rescaled_lambda,0.0824707727330899
2439,c30_noise0.02_rep35,0.02,LAML2,phi,0.09399950276193304
2440,c30_noise0.02_rep35,0.02,LAML2,nu,2.3124256291220792e-06
2441,c30_noise0.02_rep35,0.02,LAML2,rho,0.9873464361363165
2442,c30_noise0.02_rep35,0.02,LAML2,lambda,0.10159282457365644
2443,c30_noise0.02_rep35,0.02,LAML2,true_treeHeight,12.345928168197613
2444,c30_noise0.02_rep35,0.02,LAML2,est_treeHeight,9.999999967014816
2445,c30_noise0.02_rep35,0.02,LAML2,true_mutRate,0.0877678461376901
2446,c30_noise0.02_rep35,0.02,LAML2,est_comp_mutRate,0.10835755274675361
2447,c30_noise0.02_rep35,0.02,LAML2,manually_rescaled_lambda,0.0799943500579972
2448,c30_noise0.02_rep36,0.02,LAML1,phi,0.09099980421940816
2449,c30_noise0.02_rep36,0.02,LAML1,nu,8.716547598320514e-07
2450,c30_noise0.02_rep36,0.02,LAML1,llh,2739.56655596861
2451,c30_noise0.02_rep36,0.02,LAML1,lambda,0.1073970578486126
2452,c30_noise0.02_rep36,0.02,LAML1,true_treeHeight,10.617055821977731
2453,c30_noise0.02_rep36,0.02,LAML1,est_treeHeight,9.999999950387217
2454,c30_noise0.02_rep36,0.02,LAML1,true_mutRate,0.1020598876055919
2455,c30_noise0.02_rep36,0.02,LAML1,est_comp_mutRate,0.10835755292692621
2456,c30_noise0.02_rep36,0.02,LAML1,manually_rescaled_lambda,0.08456461247922252
2457,c30_noise0.02_rep36,0.02,LAML2,phi,0.0909985820849434
2458,c30_noise0.02_rep36,0.02,LAML2,nu,5.599461412481696e-06
2459,c30_noise0.02_rep36,0.02,LAML2,rho,0.9818089722321526
2460,c30_noise0.02_rep36,0.02,LAML2,lambda,0.10594012453073454
2461,c30_noise0.02_rep36,0.02,LAML2,true_treeHeight,10.617055821977731
2462,c30_noise0.02_rep36,0.02,LAML2,est_treeHeight,9.999999979500702
2463,c30_noise0.02_rep36,0.02,LAML2,true_mutRate,0.1020598876055919
2464,c30_noise0.02_rep36,0.02,LAML2,est_comp_mutRate,0.1083575526114596
2465,c30_noise0.02_rep36,0.02,LAML2,manually_rescaled_lambda,0.08341742089034215
2466,c30_noise0.02_rep37,0.02,LAML1,phi,0.1033331757524602
2467,c30_noise0.02_rep37,0.02,LAML1,nu,1.0244135264748994e-06
2468,c30_noise0.02_rep37,0.02,LAML1,llh,2477.869380140749
2469,c30_noise0.02_rep37,0.02,LAML1,lambda,0.09684992990059353
2470,c30_noise0.02_rep37,0.02,LAML1,true_treeHeight,13.762166438865696
2471,c30_noise0.02_rep37,0.02,LAML1,est_treeHeight,9.999999916454215
2472,c30_noise0.02_rep37,0.02,LAML1,true_mutRate,0.07873582467606406
2473,c30_noise0.02_rep37,0.02,LAML1,est_comp_mutRate,0.10835755329461592
2474,c30_noise0.02_rep37,0.02,LAML1,manually_rescaled_lambda,0.076259787323302
2475,c30_noise0.02_rep37,0.02,LAML2,phi,0.10333270273206438
2476,c30_noise0.02_rep37,0.02,LAML2,nu,2.898632938212355e-06
2477,c30_noise0.02_rep37,0.02,LAML2,rho,0.9933428050012915
2478,c30_noise0.02_rep37,0.02,LAML2,lambda,0.09653547972206353
2479,c30_noise0.02_rep37,0.02,LAML2,true_treeHeight,13.762166438865696
2480,c30_noise0.02_rep37,0.02,LAML2,est_treeHeight,9.999999989390794
2481,c30_noise0.02_rep37,0.02,LAML2,true_mutRate,0.07873582467606406
2482,c30_noise0.02_rep37,0.02,LAML2,est_comp_mutRate,0.10835755250429299
2483,c30_noise0.02_rep37,0.02,LAML2,manually_rescaled_lambda,0.07601218875753034
2484,c30_noise0.02_rep38,0.02,LAML1,phi,0.08740497383777854
2485,c30_noise0.02_rep38,0.02,LAML1,nu,0.004347157264680703
2486,c30_noise0.02_rep38,0.02,LAML1,llh,2475.204767816049
2487,c30_noise0.02_rep38,0.02,LAML1,lambda,0.09450773013360826
2488,c30_noise0.02_rep38,0.02,LAML1,true_treeHeight,14.44840794992931
2489,c30_noise0.02_rep38,0.02,LAML1,est_treeHeight,9.999999969397821
2490,c30_noise0.02_rep38,0.02,LAML1,true_mutRate,0.0749961883446573
2491,c30_noise0.02_rep38,0.02,LAML1,est_comp_mutRate,0.10835755272093195
2492,c30_noise0.02_rep38,0.02,LAML1,manually_rescaled_lambda,0.07441553553827422
2493,c30_noise0.02_rep38,0.02,LAML2,phi,0.08857266723504019
2494,c30_noise0.02_rep38,0.02,LAML2,nu,0.001572212680513052
2495,c30_noise0.02_rep38,0.02,LAML2,rho,0.9858406487138478
2496,c30_noise0.02_rep38,0.02,LAML2,lambda,0.09098960320794697
2497,c30_noise0.02_rep38,0.02,LAML2,true_treeHeight,14.44840794992931
2498,c30_noise0.02_rep38,0.02,LAML2,est_treeHeight,9.999999867286885
2499,c30_noise0.02_rep38,0.02,LAML2,true_mutRate,0.0749961883446573
2500,c30_noise0.02_rep38,0.02,LAML2,est_comp_mutRate,0.10835755382738108
2501,c30_noise0.02_rep38,0.02,LAML2,manually_rescaled_lambda,0.07164535685665116
2502,c30_noise0.02_rep39,0.02,LAML1,phi,0.10833216567609684
2503,c30_noise0.02_rep39,0.02,LAML1,nu,2.761552475678409e-06
2504,c30_noise0.02_rep39,0.02,LAML1,llh,2389.3823599721254
2505,c30_noise0.02_rep39,0.02,LAML1,lambda,0.1462425411663963
2506,c30_noise0.02_rep39,0.02,LAML1,true_treeHeight,15.536175183014569
2507,c30_noise0.02_rep39,0.02,LAML1,est_treeHeight,9.999999848784658
2508,c30_noise0.02_rep39,0.02,LAML1,true_mutRate,0.0697453209125755
2509,c30_noise0.02_rep39,0.02,LAML1,est_comp_mutRate,0.1083575540278667
2510,c30_noise0.02_rep39,0.02,LAML1,manually_rescaled_lambda,0.11515160721763489
2511,c30_noise0.02_rep39,0.02,LAML2,phi,0.10828732565035146
2512,c30_noise0.02_rep39,0.02,LAML2,nu,0.00016415347464947857
2513,c30_noise0.02_rep39,0.02,LAML2,rho,0.979994924808306
2514,c30_noise0.02_rep39,0.02,LAML2,lambda,0.144820905630282
2515,c30_noise0.02_rep39,0.02,LAML2,true_treeHeight,15.536175183014569
2516,c30_noise0.02_rep39,0.02,LAML2,est_treeHeight,9.999999900088277
2517,c30_noise0.02_rep39,0.02,LAML2,true_mutRate,0.0697453209125755
2518,c30_noise0.02_rep39,0.02,LAML2,est_comp_mutRate,0.10835755347195322
2519,c30_noise0.02_rep39,0.02,LAML2,manually_rescaled_lambda,0.11403220915770237
2520,c30_noise0.02_rep40,0.02,LAML1,phi,0.09966644788347585
2521,c30_noise0.02_rep40,0.02,LAML1,nu,9.53996115726503e-07
2522,c30_noise0.02_rep40,0.02,LAML1,llh,2661.5429976278683
2523,c30_noise0.02_rep40,0.02,LAML1,lambda,0.11284905552770123
2524,c30_noise0.02_rep40,0.02,LAML1,true_treeHeight,11.267882558874502
2525,c30_noise0.02_rep40,0.02,LAML1,est_treeHeight,9.999999971913487
2526,c30_noise0.02_rep40,0.02,LAML1,true_mutRate,0.0961649642895795
2527,c30_noise0.02_rep40,0.02,LAML1,est_comp_mutRate,0.10835755269367281
2528,c30_noise0.02_rep40,0.02,LAML1,manually_rescaled_lambda,0.08885752403756003
2529,c30_noise0.02_rep40,0.02,LAML2,phi,0.09966560635014438
2530,c30_noise0.02_rep40,0.02,LAML2,nu,4.044596199975814e-06
2531,c30_noise0.02_rep40,0.02,LAML2,rho,0.9845179490875897
2532,c30_noise0.02_rep40,0.02,LAML2,lambda,0.1108649242887034
2533,c30_noise0.02_rep40,0.02,LAML2,true_treeHeight,11.267882558874502
2534,c30_noise0.02_rep40,0.02,LAML2,est_treeHeight,9.999999998775916
2535,c30_noise0.02_rep40,0.02,LAML2,true_mutRate,0.0961649642895795
2536,c30_noise0.02_rep40,0.02,LAML2,est_comp_mutRate,0.1083575524025981
2537,c30_noise0.02_rep40,0.02,LAML2,manually_rescaled_lambda,0.08729521597535701
2538,c30_noise0.02_rep41,0.02,LAML1,phi,0.09833316736032251
2539,c30_noise0.02_rep41,0.02,LAML1,nu,7.363903873234686e-07
2540,c30_noise0.02_rep41,0.02,LAML1,llh,2873.4287376587013
2541,c30_noise0.02_rep41,0.02,LAML1,lambda,0.11436345156590537
2542,c30_noise0.02_rep41,0.02,LAML1,true_treeHeight,10.331083970858014
2543,c30_noise0.02_rep41,0.02,LAML1,est_treeHeight,9.999999994083167
2544,c30_noise0.02_rep41,0.02,LAML1,true_mutRate,0.10488497886087257
2545,c30_noise0.02_rep41,0.02,LAML1,est_comp_mutRate,0.1083575524534476
2546,c30_noise0.02_rep41,0.02,LAML1,manually_rescaled_lambda,0.09004996186291762
2547,c30_noise0.02_rep41,0.02,LAML2,phi,0.09833316637536592
2548,c30_noise0.02_rep41,0.02,LAML2,nu,6.913205727697679e-07
2549,c30_noise0.02_rep41,0.02,LAML2,rho,0.9808358485114491
2550,c30_noise0.02_rep41,0.02,LAML2,lambda,0.11233334341495449
2551,c30_noise0.02_rep41,0.02,LAML2,true_treeHeight,10.331083970858014
2552,c30_noise0.02_rep41,0.02,LAML2,est_treeHeight,9.999999998808804
2553,c30_noise0.02_rep41,0.02,LAML2,true_mutRate,0.10488497886087257
2554,c30_noise0.02_rep41,0.02,LAML2,est_comp_mutRate,0.10835755240224175
2555,c30_noise0.02_rep41,0.02,LAML2,manually_rescaled_lambda,0.08845145150783819
2556,c30_noise0.02_rep42,0.02,LAML1,phi,0.0963330936312697
2557,c30_noise0.02_rep42,0.02,LAML1,nu,1.1478496215692328e-06
2558,c30_noise0.02_rep42,0.02,LAML1,llh,2559.6760093359358
2559,c30_noise0.02_rep42,0.02,LAML1,lambda,0.10891951055271025
2560,c30_noise0.02_rep42,0.02,LAML1,true_treeHeight,16.39490220059255
2561,c30_noise0.02_rep42,0.02,LAML1,est_treeHeight,9.99999999288569
2562,c30_noise0.02_rep42,0.02,LAML1,true_mutRate,0.0660922224869496
2563,c30_noise0.02_rep42,0.02,LAML1,est_comp_mutRate,0.10835755246642315
2564,c30_noise0.02_rep42,0.02,LAML1,manually_rescaled_lambda,0.08576339413599234
2565,c30_noise0.02_rep42,0.02,LAML2,phi,0.0963303279136912
2566,c30_noise0.02_rep42,0.02,LAML2,nu,1.76463010390188e-05
2567,c30_noise0.02_rep42,0.02,LAML2,rho,0.9792652277511807
2568,c30_noise0.02_rep42,0.02,LAML2,lambda,0.10484730234986014
2569,c30_noise0.02_rep42,0.02,LAML2,true_treeHeight,16.39490220059255
2570,c30_noise0.02_rep42,0.02,LAML2,est_treeHeight,9.999999962594137
2571,c30_noise0.02_rep42,0.02,LAML2,true_mutRate,0.0660922224869496
2572,c30_noise0.02_rep42,0.02,LAML2,est_comp_mutRate,0.10835755279465502
2573,c30_noise0.02_rep42,0.02,LAML2,manually_rescaled_lambda,0.08255693098414185
2574,c30_noise0.02_rep43,0.02,LAML1,phi,0.09666652180652076
2575,c30_noise0.02_rep43,0.02,LAML1,nu,1.0875807394317853e-06
2576,c30_noise0.02_rep43,0.02,LAML1,llh,2456.7082625751364
2577,c30_noise0.02_rep43,0.02,LAML1,lambda,0.09192738544166107
2578,c30_noise0.02_rep43,0.02,LAML1,true_treeHeight,13.65436690508034
2579,c30_noise0.02_rep43,0.02,LAML1,est_treeHeight,9.999999967485586
2580,c30_noise0.02_rep43,0.02,LAML1,true_mutRate,0.07935743424985743
2581,c30_noise0.02_rep43,0.02,LAML1,est_comp_mutRate,0.10835755274165247
2582,c30_noise0.02_rep43,0.02,LAML1,manually_rescaled_lambda,0.07238376806430005
2583,c30_noise0.02_rep43,0.02,LAML2,phi,0.09666601197042955
2584,c30_noise0.02_rep43,0.02,LAML2,nu,3.755466121004432e-06
2585,c30_noise0.02_rep43,0.02,LAML2,rho,0.9912498004675846
2586,c30_noise0.02_rep43,0.02,LAML2,lambda,0.09596258873203502
2587,c30_noise0.02_rep43,0.02,LAML2,true_treeHeight,13.65436690508034
2588,c30_noise0.02_rep43,0.02,LAML2,est_treeHeight,9.999999998796344
2589,c30_noise0.02_rep43,0.02,LAML2,true_mutRate,0.07935743424985743
2590,c30_noise0.02_rep43,0.02,LAML2,est_comp_mutRate,0.10835755240237675
2591,c30_noise0.02_rep43,0.02,LAML2,manually_rescaled_lambda,0.07556109348979136
2592,c30_noise0.02_rep44,0.02,LAML1,phi,0.10966634136300134
2593,c30_noise0.02_rep44,0.02,LAML1,nu,1.3305252351670128e-06
2594,c30_noise0.02_rep44,0.02,LAML1,llh,2779.8257708812907
2595,c30_noise0.02_rep44,0.02,LAML1,lambda,0.09718712121062642
2596,c30_noise0.02_rep44,0.02,LAML1,true_treeHeight,11.430092169736556
2597,c30_noise0.02_rep44,0.02,LAML1,est_treeHeight,9.999999987301186
2598,c30_noise0.02_rep44,0.02,LAML1,true_mutRate,0.0948002437602668
2599,c30_noise0.02_rep44,0.02,LAML1,est_comp_mutRate,0.10835755252693548
2600,c30_noise0.02_rep44,0.02,LAML1,manually_rescaled_lambda,0.07652529229183183
2601,c30_noise0.02_rep44,0.02,LAML2,phi,0.10966061242932537
2602,c30_noise0.02_rep44,0.02,LAML2,nu,2.2474966251173185e-05
2603,c30_noise0.02_rep44,0.02,LAML2,rho,0.9851202381432377
2604,c30_noise0.02_rep44,0.02,LAML2,lambda,0.09932358225180264
2605,c30_noise0.02_rep44,0.02,LAML2,true_treeHeight,11.430092169736556
2606,c30_noise0.02_rep44,0.02,LAML2,est_treeHeight,9.999999964644406
2607,c30_noise0.02_rep44,0.02,LAML2,true_mutRate,0.0948002437602668
2608,c30_noise0.02_rep44,0.02,LAML2,est_comp_mutRate,0.1083575527724388
2609,c30_noise0.02_rep44,0.02,LAML2,manually_rescaled_lambda,0.07820754508015956
2610,c30_noise0.02_rep45,0.02,LAML1,phi,0.1006662231777422
2611,c30_noise0.02_rep45,0.02,LAML1,nu,1.4165186440411937e-06
2612,c30_noise0.02_rep45,0.02,LAML1,llh,2700.9543065804564
2613,c30_noise0.02_rep45,0.02,LAML1,lambda,0.11957823090907874
2614,c30_noise0.02_rep45,0.02,LAML1,true_treeHeight,8.799695447638051
2615,c30_noise0.02_rep45,0.02,LAML1,est_treeHeight,9.999999898734519
2616,c30_noise0.02_rep45,0.02,LAML1,true_mutRate,0.12313784384256023
2617,c30_noise0.02_rep45,0.02,LAML1,est_comp_mutRate,0.10835755348662221
2618,c30_noise0.02_rep45,0.02,LAML1,manually_rescaled_lambda,0.09415608732998326
2619,c30_noise0.02_rep45,0.02,LAML2,phi,0.10066315074566858
2620,c30_noise0.02_rep45,0.02,LAML2,nu,1.2294318497340609e-05
2621,c30_noise0.02_rep45,0.02,LAML2,rho,0.9863287578172717
2622,c30_noise0.02_rep45,0.02,LAML2,lambda,0.11984426095438701
2623,c30_noise0.02_rep45,0.02,LAML2,true_treeHeight,8.799695447638051
2624,c30_noise0.02_rep45,0.02,LAML2,est_treeHeight,9.999999956746535
2625,c30_noise0.02_rep45,0.02,LAML2,true_mutRate,0.12313784384256023
2626,c30_noise0.02_rep45,0.02,LAML2,est_comp_mutRate,0.1083575528580182
2627,c30_noise0.02_rep45,0.02,LAML2,manually_rescaled_lambda,0.09436555980660395
2628,c30_noise0.02_rep46,0.02,LAML1,phi,0.09766640453566214
2629,c30_noise0.02_rep46,0.02,LAML1,nu,1.3290060898225184e-06
2630,c30_noise0.02_rep46,0.02,LAML1,llh,2419.3870087221403
2631,c30_noise0.02_rep46,0.02,LAML1,lambda,0.10173484554521055
2632,c30_noise0.02_rep46,0.02,LAML1,true_treeHeight,15.062466169757643
2633,c30_noise0.02_rep46,0.02,LAML1,est_treeHeight,9.99999984612414
2634,c30_noise0.02_rep46,0.02,LAML1,true_mutRate,0.07193878556679788
2635,c30_noise0.02_rep46,0.02,LAML1,est_comp_mutRate,0.10835755405669541
2636,c30_noise0.02_rep46,0.02,LAML1,manually_rescaled_lambda,0.08010617759465398
2637,c30_noise0.02_rep46,0.02,LAML2,phi,0.09766431413838805
2638,c30_noise0.02_rep46,0.02,LAML2,nu,1.2251926921014135e-05
2639,c30_noise0.02_rep46,0.02,LAML2,rho,0.9851837570624474
2640,c30_noise0.02_rep46,0.02,LAML2,lambda,0.10051006713388717
2641,c30_noise0.02_rep46,0.02,LAML2,true_treeHeight,15.062466169757643
2642,c30_noise0.02_rep46,0.02,LAML2,est_treeHeight,9.999999969615626
2643,c30_noise0.02_rep46,0.02,LAML2,true_mutRate,0.07193878556679788
2644,c30_noise0.02_rep46,0.02,LAML2,est_comp_mutRate,0.10835755271857188
2645,c30_noise0.02_rep46,0.02,LAML2,manually_rescaled_lambda,0.07914178514479306
2646,c30_noise0.02_rep47,0.02,LAML1,phi,0.09866635491128825
2647,c30_noise0.02_rep47,0.02,LAML1,nu,1.173481180444016e-06
2648,c30_noise0.02_rep47,0.02,LAML1,llh,2772.0833537757862
2649,c30_noise0.02_rep47,0.02,LAML1,lambda,0.10975068081058403
2650,c30_noise0.02_rep47,0.02,LAML1,true_treeHeight,12.448992897118767
2651,c30_noise0.02_rep47,0.02,LAML1,est_treeHeight,9.999999990382728
2652,c30_noise0.02_rep47,0.02,LAML1,true_mutRate,0.08704121954669349
2653,c30_noise0.02_rep47,0.02,LAML1,est_comp_mutRate,0.10835755249354465
2654,c30_noise0.02_rep47,0.02,LAML1,manually_rescaled_lambda,0.08641785890597169
2655,c30_noise0.02_rep47,0.02,LAML2,phi,0.09866505131014353
2656,c30_noise0.02_rep47,0.02,LAML2,nu,6.6303693349321725e-06
2657,c30_noise0.02_rep47,0.02,LAML2,rho,0.9791077487537729
2658,c30_noise0.02_rep47,0.02,LAML2,lambda,0.10488788425323228
2659,c30_noise0.02_rep47,0.02,LAML2,true_treeHeight,12.448992897118767
2660,c30_noise0.02_rep47,0.02,LAML2,est_treeHeight,9.999999967373427
2661,c30_noise0.02_rep47,0.02,LAML2,true_mutRate,0.08704121954669349
2662,c30_noise0.02_rep47,0.02,LAML2,est_comp_mutRate,0.1083575527428678
2663,c30_noise0.02_rep47,0.02,LAML2,manually_rescaled_lambda,0.08258888523876558
2664,c30_noise0.02_rep48,0.02,LAML1,phi,0.09166624787894082
2665,c30_noise0.02_rep48,0.02,LAML1,nu,1.7168420854156921e-06
2666,c30_noise0.02_rep48,0.02,LAML1,llh,2374.1045287463903
2667,c30_noise0.02_rep48,0.02,LAML1,lambda,0.10907193187042001
2668,c30_noise0.02_rep48,0.02,LAML1,true_treeHeight,17.624675311076317
2669,c30_noise0.02_rep48,0.02,LAML1,est_treeHeight,9.999999921224966
2670,c30_noise0.02_rep48,0.02,LAML1,true_mutRate,0.06148059494817268
2671,c30_noise0.02_rep48,0.02,LAML1,est_comp_mutRate,0.10835755324292122
2672,c30_noise0.02_rep48,0.02,LAML1,manually_rescaled_lambda,0.08588341092159056
2673,c30_noise0.02_rep48,0.02,LAML2,phi,0.09164973058341508
2674,c30_noise0.02_rep48,0.02,LAML2,nu,7.471688559997334e-05
2675,c30_noise0.02_rep48,0.02,LAML2,rho,0.9854333596295859
2676,c30_noise0.02_rep48,0.02,LAML2,lambda,0.11245844846688371
2677,c30_noise0.02_rep48,0.02,LAML2,true_treeHeight,17.624675311076317
2678,c30_noise0.02_rep48,0.02,LAML2,est_treeHeight,9.999999886385163
2679,c30_noise0.02_rep48,0.02,LAML2,true_mutRate,0.06148059494817268
2680,c30_noise0.02_rep48,0.02,LAML2,est_comp_mutRate,0.10835755362043681
2681,c30_noise0.02_rep48,0.02,LAML2,manually_rescaled_lambda,0.08854995942274309
2682,c30_noise0.02_rep49,0.02,LAML1,phi,0.10099976931914224
2683,c30_noise0.02_rep49,0.02,LAML1,nu,1.0575103680367298e-06
2684,c30_noise0.02_rep49,0.02,LAML1,llh,2643.8358149483906
2685,c30_noise0.02_rep49,0.02,LAML1,lambda,0.10719060838104814
2686,c30_noise0.02_rep49,0.02,LAML1,true_treeHeight,10.092135005868773
2687,c30_noise0.02_rep49,0.02,LAML1,est_treeHeight,9.999999994628364
2688,c30_noise0.02_rep49,0.02,LAML1,true_mutRate,0.10736831436194841
2689,c30_noise0.02_rep49,0.02,LAML1,est_comp_mutRate,0.10835755244753996
2690,c30_noise0.02_rep49,0.02,LAML1,manually_rescaled_lambda,0.084402053843345
2691,c30_noise0.02_rep49,0.02,LAML2,phi,0.10099741734274338
2692,c30_noise0.02_rep49,0.02,LAML2,nu,9.979463054026255e-06
2693,c30_noise0.02_rep49,0.02,LAML2,rho,0.9871581917009291
2694,c30_noise0.02_rep49,0.02,LAML2,lambda,0.10517264214579476
2695,c30_noise0.02_rep49,0.02,LAML2,true_treeHeight,10.092135005868773
2696,c30_noise0.02_rep49,0.02,LAML2,est_treeHeight,9.999999983341501
2697,c30_noise0.02_rep49,0.02,LAML2,true_mutRate,0.10736831436194841
2698,c30_noise0.02_rep49,0.02,LAML2,est_comp_mutRate,0.10835755256984164
2699,c30_noise0.02_rep49,0.02,LAML2,manually_rescaled_lambda,0.0828131040518069
2700,c30_noise0.02_rep50,0.02,LAML1,phi,0.1113324364887538
2701,c30_noise0.02_rep50,0.02,LAML1,nu,2.0275646986327268e-06
2702,c30_noise0.02_rep50,0.02,LAML1,llh,2781.03137827749
2703,c30_noise0.02_rep50,0.02,LAML1,lambda,0.122958892105688
2704,c30_noise0.02_rep50,0.02,LAML1,true_treeHeight,10.186710564551325
2705,c30_noise0.02_rep50,0.02,LAML1,est_treeHeight,9.999999814142651
2706,c30_noise0.02_rep50,0.02,LAML1,true_mutRate,0.10637148439890602
2707,c30_noise0.02_rep50,0.02,LAML1,est_comp_mutRate,0.10835755440323902
2708,c30_noise0.02_rep50,0.02,LAML1,manually_rescaled_lambda,0.0968180252800693
2709,c30_noise0.02_rep50,0.02,LAML2,phi,0.11131964265210041
2710,c30_noise0.02_rep50,0.02,LAML2,nu,3.578801564840783e-05
2711,c30_noise0.02_rep50,0.02,LAML2,rho,0.9867705841949309
2712,c30_noise0.02_rep50,0.02,LAML2,lambda,0.11478664850509268
2713,c30_noise0.02_rep50,0.02,LAML2,true_treeHeight,10.186710564551325
2714,c30_noise0.02_rep50,0.02,LAML2,est_treeHeight,9.999999980007196
2715,c30_noise0.02_rep50,0.02,LAML2,true_mutRate,0.10637148439890602
2716,c30_noise0.02_rep50,0.02,LAML2,est_comp_mutRate,0.10835755260597135
2717,c30_noise0.02_rep50,0.02,LAML2,manually_rescaled_lambda,0.09038318779928559
2718,c30_noise0.02_rep51,0.02,LAML1,phi,0.10333314595189624
2719,c30_noise0.02_rep51,0.02,LAML1,nu,1.2053727285728246e-06
2720,c30_noise0.02_rep51,0.02,LAML1,llh,2748.7119838924627
2721,c30_noise0.02_rep51,0.02,LAML1,lambda,0.07516799366795439
2722,c30_noise0.02_rep51,0.02,LAML1,true_treeHeight,16.835337022282545
2723,c30_noise0.02_rep51,0.02,LAML1,est_treeHeight,10.000000000000002
2724,c30_noise0.02_rep51,0.02,LAML1,true_mutRate,0.06436316198833247
2725,c30_noise0.02_rep51,0.02,LAML1,est_comp_mutRate,0.10835755238933421
2726,c30_noise0.02_rep51,0.02,LAML1,manually_rescaled_lambda,0.05918739658894047
2727,c30_noise0.02_rep51,0.02,LAML2,phi,0.10333048852813558
2728,c30_noise0.02_rep51,0.02,LAML2,nu,1.5109935503419272e-05
2729,c30_noise0.02_rep51,0.02,LAML2,rho,0.9832936295236847
2730,c30_noise0.02_rep51,0.02,LAML2,lambda,0.07644255117268255
2731,c30_noise0.02_rep51,0.02,LAML2,true_treeHeight,16.835337022282545
2732,c30_noise0.02_rep51,0.02,LAML2,est_treeHeight,9.999999932096205
2733,c30_noise0.02_rep51,0.02,LAML2,true_mutRate,0.06436316198833247
2734,c30_noise0.02_rep51,0.02,LAML2,est_comp_mutRate,0.10835755312512313
2735,c30_noise0.02_rep51,0.02,LAML2,manually_rescaled_lambda,0.06019098517534059
2736,c30_noise0.02_rep52,0.02,LAML1,phi,0.10633306599752611
