cell_name,cassette_idx,target_site,state0_prob,state1_prob,state2_prob,state3_prob,state4_prob,state5_prob,state6_prob,state7_prob,state8_prob
4T1_preedited-1869,0,1,-11.878568074489786,-16.558749569713072,-1.607020647710035,-9.05898127286167,7.240407375892964,-4.658605953833284,-16.97434772615823,-19.762557361757302,-3.8783514023598653
4T1_preedited-1892,0,1,-8.80397475126872,-16.27724491834893,-9.332115099451661,-13.42938603347734,3.7176781587718404,-6.466183961139043,-10.363425820050475,-17.89836567940061,-2.2550570714535287
4T1_preedited-1915,0,1,0.9258796906772397,-59.34258253181466,-33.20605698499948,-48.188732897399206,8.271220314918244,-43.146436566649044,-22.22158433979625,-94.9733143113349,-2.15276532551781
4T1_preedited-2044,0,1,1.0521022039254053,-28.629924808204642,-12.998786563610512,-25.10749092434404,7.700433936327356,-10.57963793065961,-9.037434110911766,-47.563716735149164,0.6043273360701047
4T1_preedited-2077,0,1,-179.87441896860238,-225.39913137700705,-690.7755278982137,-672.7420916496066,3.4929540369552097,-690.7755278982137,-537.4128316946513,-690.7755278982137,-169.1986412581481
4T1_preedited-2094,0,1,7.271247272947873,6.326713352739195,5.765273918269599,5.332570867893911,8.545524356578097,7.116942524483155,6.605293847287516,7.103756297251005,5.774896217980934
4T1_preedited-2154,0,1,-2.970735514054582,-0.8096071218405214,-3.6821579912443223,-0.5667417073344606,7.475389771748307,-1.659169266034823,-1.3436630135187488,-2.5588967466691517,0.254010168281881
4T1_preedited-2362,0,1,-9.873126385984662,-11.831220790013946,-1.594399456702266,-7.36725273515514,8.683341331267453,-0.5924235184114865,-11.176234857370982,-15.10603574301302,-1.1949974431998585
4T1_preedited-2369,0,1,-6.796331235513645,-17.393037488399482,-2.476648470372091,-9.63503264068138,7.721314177482923,-3.107932970150456,-10.431799063016626,-24.72885412505875,-4.920519920014967
4T1_preedited-2374,0,1,-1.3039770993936761,0.48164842927279194,-2.5016490743178577,0.31645883268748365,8.534975338315359,-0.15425502453639375,-0.9493322618444231,-1.0363933740459574,1.116209590985567
4T1_preedited-2468,0,1,-48.14919887369183,-13.1662948870232,-156.60909768963853,-122.81956385468449,4.223607395565528,-187.55937168084193,-30.244642624901584,-218.12553199095558,-5.877257691460292
4T1_preedited-25,0,1,-148.5371561340992,-255.31533917870422,-690.7755278982137,-690.7755278982137,3.976757776029556,-690.7755278982137,-581.271463445746,-690.7755278982137,-186.834689936238
4T1_preedited-2506,0,1,-2.3613642170533504,-0.2979334240854479,-3.2057948136569085,0.08641192452007504,8.320222224638,-0.4019894015084995,-1.1558981637554928,-1.373603561336278,1.6439952342408681
4T1_preedited-2568,0,1,-340.6790776533385,-46.64542005545565,-445.39791942143023,-341.56869366190205,3.2068150896596856,-627.531605080557,-200.09626165461592,-603.947365174907,-47.191088957507986
4T1_preedited-2571,0,1,-0.40661759235459305,-42.68985294945138,-19.551421119524566,-36.08709516911884,7.972567761419514,-25.523781224051742,-13.409288694329796,-70.06612535958305,-0.8177475898125992
4T1_preedited-2680,0,1,-1.6092516031120496,-37.36642908158081,-8.189274093746873,-23.730667851578094,7.516418635100359,-13.589306001226117,-11.631527175588946,-54.11466246768857,-2.2723405340941287
4T1_preedited-2708,0,1,-88.15496858982806,-22.801896960347285,-225.21610524319541,-176.75234027353278,7.5025886675309765,-279.50335996449434,-60.34919921761616,-328.43435677418387,-11.587564231743103
4T1_preedited-2728,0,1,-150.18184687941798,-24.22661579493712,-310.85497060477144,-225.32969040168055,4.217543368458462,-385.74216673695537,-95.9257760829049,-409.63550135033404,-18.305773184392656
4T1_preedited-2737,0,1,-264.11151597795475,-36.79777362717187,-401.50365519140365,-292.8613763942366,2.7651506604267477,-518.3238585321219,-159.81887371459177,-520.9716650181479,-27.26450452259395
4T1_preedited-2740,0,1,-124.0777217755299,-10.86677397088714,-257.57633658571666,-184.85098221974383,1.9472825642397962,-293.7676839209673,-64.94389994979231,-314.94064651237795,-10.491250287146427
4T1_preedited-2742,0,1,-248.78736317684246,-42.495740652423734,-460.9445348316234,-313.3383378654619,5.997871932219972,-560.1776957088047,-155.0269845130088,-571.0247745067595,-36.06815487609843
4T1_preedited-2762,0,1,-20.70443336149783,-36.20495295348496,-103.15331725836533,-97.44873663925695,7.185900848420712,-126.54102299555436,-24.323129164506184,-180.77153224316103,-13.565229754796462
4T1_preedited-2835,0,1,5.012841594759958,5.151053937201578,3.8254274158156454,4.1293665122510825,6.20932440485792,4.836457825684418,4.6163669079629654,6.14573284568977,4.2558509686576205
4T1_preedited-2862,0,1,-2.357839531202254,-39.027504383258425,-24.016219868944205,-32.75792517117047,5.719975689898586,-24.31304033271966,-12.019516901718385,-63.91027966665716,-0.4107129789739287
4T1_preedited-2912,0,1,0.6289367327729514,0.6210410291470329,-0.24939147311735566,1.1161715697234256,7.440424393733536,0.8010860831610023,0.09808667969201094,-0.24813437841428743,1.880360112848121
4T1_preedited-3031,0,1,-209.41047331120836,-237.42937373895919,-690.7755278982137,-636.3456462247057,2.660064241026358,-690.7755278982137,-543.6531450855327,-690.7755278982137,-166.95376488587215
4T1_preedited-3055,0,1,-142.64934113150176,-22.66492601831283,-306.0676144824239,-223.41001729821818,6.206769554264538,-380.9442456107427,-92.85415700452748,-401.80019945636286,-15.391005266430408
4T1_preedited-3130,0,1,-2.4507141727790738,-2.5547825572205873,-4.600655275084114,-0.604553168890499,8.000521260165348,-0.4684355367409567,-3.2087923724225234,-3.8108077552282613,0.3273199618560695
4T1_preedited-3185,0,1,-2.1763693083412967,-1.5602519398853751,-3.0686730724784645,0.4982803923630191,6.011634892620225,-2.0892886615927804,-1.7559283920382445,-3.2171482775110345,0.4339576080156099
4T1_preedited-3201,0,1,-0.2780488492940994,1.0145169915094452,-1.2744014902115333,1.016654264933784,8.131115694186219,0.227155368689372,0.22255408938456836,-0.586676840568393,2.3127943001613382
4T1_preedited-3203,0,1,-275.17876315938594,-690.7755278982137,-690.7755278982137,-690.7755278982137,-4.032208003097423,-690.7755278982137,-690.7755278982137,-690.7755278982137,-690.7755278982137
4T1_preedited-3290,0,1,-2.8919615807486934,-17.499573604793383,-2.5143212360577563,-11.194436888987282,8.113939057829363,-0.6895185929365206,-7.37166473245215,-27.000244584281212,-1.9794133303927215
4T1_preedited-3309,0,1,-231.8164264546158,-184.27549013692303,-690.7755278982137,-584.896149394607,4.578722156448082,-690.7755278982137,-457.6077896941297,-690.7755278982137,-138.6783968249417
4T1_preedited-3386,0,1,-116.47385240720124,-6.579118619820953,-264.03299573049463,-191.30329654578617,3.3982131727542204,-322.64285834898493,-57.49210274561645,-328.4353018342604,-8.729367615739822
4T1_preedited-3458,0,1,-6.448097624860293,-14.534862394780003,-1.7669774683871866,-9.83476949368917,8.579915310273707,-0.04188903645654185,-12.341139855065386,-19.18679840528893,-1.6665917755952457
4T1_preedited-3462,0,1,-56.51336667276208,-19.75167174309868,-173.7745722755555,-139.38324544406808,5.333481457661451,-212.91900120971246,-34.33546389233756,-245.98310266504603,-4.911728442085657
4T1_preedited-3466,0,1,-0.8560071116846859,-69.72684526434718,-39.21311773280655,-53.31521569198456,8.057456371045022,-53.09477592665325,-27.76987978486429,-106.32103600338911,-4.758351118129601
4T1_preedited-3597,0,1,-9.362942073971162,-6.481740836481131,-8.806511343612394,-4.3732595139981525,7.527112673380406,-4.121938110861789,-7.045189474764841,-6.950215101588816,-0.33989349966474586
4T1_preedited-3609,0,1,0.06106172277149357,-55.61284099403056,-30.90414596635699,-43.66333213575599,7.868456280386116,-40.52404469646281,-18.82408280794812,-83.96242606139882,-4.133589851101867
4T1_preedited-3612,0,1,-3.8712881850212466,-3.0377136680991024,-6.638426039528952,-1.5358902394512834,6.8648449409704595,-2.3181598237067935,-4.727821456267981,-7.5156954177066355,-1.3297021923088235
4T1_preedited-3637,0,1,-44.58753233827901,-27.473794710478785,-129.56773940672352,-112.68510797839828,2.777680402908296,-157.0848887011575,-31.09068855640681,-188.61343993074908,-9.8560234415836
4T1_preedited-376,0,1,-2.165408194467726,-0.07455723150588095,-3.111733079679753,0.1343816151713418,8.836942043135197,-0.44523062766138494,-0.9811152064073093,-1.3977018834008377,1.6490102761132013
4T1_preedited-3791,0,1,-3.40017058200578,-55.397541682069345,-57.743008811149444,-60.74879035630353,5.786134818754439,-69.72902769417591,-18.354894668118682,-111.96868119401938,-4.894890872014578
4T1_preedited-3792,0,1,-241.53251380668704,-12.859166212801616,-321.5331543011006,-244.85639947071513,2.0792043305538392,-445.75256900587596,-131.21606333044568,-400.5774923214244,-33.25598458527652
4T1_preedited-3832,0,1,-5.079440160820928,-17.22992525784425,-2.082749863758931,-13.42501158399211,7.00282419013697,-0.5353613367176439,-7.3610417135430914,-28.697473926157702,-2.137673633689635
4T1_preedited-3851,0,1,4.952907526856489,4.866188660374329,3.4515220202873254,3.95463359228497,8.39479866041301,4.556288266586787,4.567788643694756,4.534491468853842,4.68866240075089
4T1_preedited-3907,0,1,-18.08328429028701,-42.328315821967195,-86.70896452891276,-82.75191350843394,4.622119877404544,-103.99551284806806,-19.261443393302258,-132.9993472401131,-11.789214093512653
4T1_preedited-3916,0,1,-0.8308440083002848,-54.76473370977168,-25.558889624543212,-41.7868673111487,8.279973950160077,-35.032604262526625,-19.581693029245873,-78.69044542785375,-1.9902891600329915
4T1_preedited-3945,0,1,-0.5969414353748701,1.7050286851113874,-1.9075301178033284,1.0429431796987825,7.994570211289835,0.0342699744723146,0.2109560232147454,-0.0809759473431387,2.036951752291119
4T1_preedited-3996,0,1,-11.261265922195724,-14.576081458001141,-1.976944175169267,-9.872085424928157,7.525553304030178,-1.4268633990268194,-12.658842675177626,-17.92843605536872,-1.8723545695692416
4T1_preedited-4002,0,1,-2.297268884738986,0.2534399598368657,-3.5677434892676674,0.13586456835234487,8.337881297736102,-1.4036662331268495,-0.8364206972367599,-1.0550296403908912,1.6069268930571714
4T1_preedited-4004,0,1,0.8418867269866356,2.2743961677611773,0.11829308469755186,1.9349710814223058,8.255887315291861,1.2960078649428235,1.7389480233464385,0.6307542287941356,2.834437969771126
4T1_preedited-4016,0,1,0.7144677693234631,-35.47919661043155,-10.430107177558725,-27.124339843539037,8.555076291393085,-13.094170017902451,-10.99614883063743,-53.20431443462946,0.7310614404562489
4T1_preedited-4049,0,1,4.679388455140676,4.3060804853687875,3.6461875534462265,3.9094463577695664,7.629461265903396,4.451304580586358,4.0435762494431104,4.341612175826476,4.626140781351613
4T1_preedited-4163,0,1,-11.50509876341021,-9.480053173755241,-4.4904336089686705,-6.870013010890902,8.147916089466673,-0.34219966645597205,-11.394966362885276,-13.454982763023553,-1.3519114602235776
4T1_preedited-4190,0,1,-2.105562439467592,-18.40634686806035,-4.277771078570624,-15.11688152790333,7.679090378352536,-1.7882630290002233,-7.087619362402794,-30.58344914630049,-1.184993685498306
4T1_preedited-4195,0,1,-50.68649993484564,-14.222181350735147,-158.09656567682566,-127.66847258241975,5.336621837525036,-193.2721018442193,-27.728616678612553,-216.86880384616398,-4.672242375315882
4T1_preedited-4196,0,1,-338.1895392277145,-108.67262874736356,-596.9511788902017,-472.51294740021183,2.984246191643565,-690.7755278982137,-346.9027010882416,-690.7755278982137,-95.82047570594243
4T1_preedited-4202,0,1,-0.08099602132589842,-34.99390559168857,-9.640568793042663,-26.744858348203813,7.955249648417751,-11.256819278217176,-12.028473500868168,-54.6579110752592,0.5093231816192328
4T1_preedited-4272,0,1,-35.26741244488069,-33.997826814487404,-131.57636010031362,-116.35797687969621,7.623825806724098,-167.39974313250426,-36.78377884282598,-220.0300407938631,-14.702691619030897
4T1_preedited-4276,0,1,-8.893181749630005,-15.4401086191224,-1.0945621640801948,-8.707948984492724,8.387073912622023,-2.5175622713149575,-12.779059269018308,-19.45164241054453,-3.189804119826666
4T1_preedited-4344,0,1,-1.3112283198837806,0.8519778710002284,-2.3280711454690017,0.6659962436590781,8.298127648817221,-0.5369855851756546,-0.485553360435436,-0.742211977592967,1.9603254987114895
4T1_preedited-4430,0,1,-309.0191739100746,-128.6052332941673,-688.2336118408516,-507.6978122384175,4.415912506135164,-690.7755278982137,-371.1624507960131,-690.7755278982137,-99.87806721281964
4T1_preedited-4448,0,1,-2.136129547808736,-40.983456530507944,-12.843110804464551,-29.605314751032445,8.360444582964591,-19.48083405524448,-13.06823136757698,-59.698959604597064,-2.132474466642869
4T1_preedited-4456,0,1,3.5538829818335813,4.014538938500629,2.19093811586587,3.250579132233422,8.563719512921592,3.2810539460075314,3.5204696184148037,3.2980907954010226,3.9901760131840764
4T1_preedited-4478,0,1,-56.491717220426196,-42.72415038492428,-168.71425896818346,-143.8290392063252,6.118317489004235,-209.33794182470072,-48.05795587236037,-274.6706075293848,-25.025293139124308
4T1_preedited-4506,0,1,-0.6474285595261237,1.003499032761669,-1.450275624943531,0.8989552870122289,8.511731942821976,0.36418668652721115,0.40159835632401536,-0.6414064174793325,1.892533733406132
4T1_preedited-4539,0,1,0.4111329321595693,-27.72285649320034,-6.224564314145769,-19.30414390982358,8.174485948103762,-7.18961178071666,-8.237205869111373,-39.761253977927,-0.6109808967127889
4T1_preedited-4575,0,1,-1.383137290988404,1.4290744410474419,-2.509278233910667,0.8493756179353612,8.045806768690827,-0.49845461330908253,0.2732602662215587,-0.033202370512451514,1.8672470612997325
4T1_preedited-4617,0,1,0.14117832102529426,-62.3572516557013,-41.24649337849985,-52.06831355553329,7.254984251490741,-53.0882443684167,-23.348804349572085,-100.46316283744702,-3.9935021084343565
4T1_preedited-4786,0,1,-14.340462833564763,-63.42987328644219,-76.34845767793925,-78.43827890302872,3.136196566336987,-97.04422140701877,-30.017222556831985,-135.92476194546137,-11.161709749798515
4T1_preedited-479,0,1,-2.4218035955042008,-17.3235680326821,-2.8206692665910347,-11.236827013319882,8.174108161249237,-0.8820833549197149,-6.984119105915191,-27.623427742468134,-2.189494441899531
4T1_preedited-4823,0,1,-211.26550367528316,-38.52480572383959,-401.9876197506605,-279.5320055867942,5.266806190391799,-480.08897707376985,-131.39156727452973,-505.99872065165385,-26.408361708729313
4T1_preedited-4825,0,1,0.8548292042283309,2.3293677336695326,-0.12331794762338279,1.914933622472993,8.172876321282763,1.3991520868312466,1.8031522421835657,0.7515383331335791,3.0012256628894294
4T1_preedited-4827,0,1,-115.2679828786442,-22.758180547562134,-246.58858295266936,-172.4779886266095,-2.3775383962364756,-276.17916310953984,-63.348113196302066,-310.9458543905127,-22.755666936787094
4T1_preedited-4863,0,1,-10.78068809466689,-6.326594191481153,-12.039566920614655,-5.513373359107439,6.3502633901025405,-5.841419260378954,-7.72517374693003,-9.791163788571405,-2.621768057571562
4T1_preedited-4889,0,1,-1.879523311036522,-41.6094165829514,-13.997670213817035,-30.051432848445703,8.419222351328607,-20.741297213486686,-12.090331736118628,-60.41561812399377,-2.1313363034963393
4T1_preedited-4898,0,1,1.3811574553949655,2.7711548445476,0.04265776055334544,1.743313946784351,7.104518709481722,0.9183412705506906,1.6253609456452665,2.1001834016615017,2.3111382231060404
4T1_preedited-4947,0,1,0.14468732651673769,-49.269829719022724,-27.75011893592222,-39.862855948014825,7.348282619978496,-33.72773669845118,-14.782686204468654,-77.18200068473521,-2.3563791269366137
4T1_preedited-5161,0,1,-12.105228998916937,-9.850970706761037,-2.5812295468736526,-5.80971169837516,8.748599044904841,-1.8359172290365084,-10.609561717021364,-12.174212592863736,-0.8481502243533471
4T1_preedited-5163,0,1,-1.0911043665238533,-25.166550217509705,-11.296139018393362,-18.20880326543305,5.81953233324182,-5.96585619064157,-10.815690789783948,-38.43810343646935,-1.4199796648432568
4T1_preedited-5275,0,1,-13.58912074925687,-8.981482465587248,-8.524400058478914,-6.893162597318278,7.317025890365607,-3.4589193431677505,-10.012220042657772,-10.87357479866174,-2.0246195678891667
4T1_preedited-5339,0,1,-424.77832499935033,-91.47552480771681,-567.4960123500566,-414.69542136363617,5.691406971766647,-690.7755278982137,-271.9389091976223,-690.7755278982137,-70.35222944031996
4T1_preedited-5366,0,1,-0.43186843527628443,-28.512887384215265,-3.860213355008569,-19.093595801827583,8.753348062804854,-6.0585695902778856,-10.29842902262434,-42.47365616761797,-0.8438231559794659
4T1_preedited-5428,0,1,3.9742404811914245,3.780552099483408,2.960733014451355,3.3636180757038856,7.785419930877653,3.761846524565502,3.425127672173514,3.31475643027434,4.365721653771069
4T1_preedited-5458,0,1,-84.03552886631351,-10.898290396933298,-208.9170075976846,-157.02355861652862,4.584943658278062,-249.29083611228614,-41.42736073795642,-269.46698575214936,-6.263237051837385
4T1_preedited-5505,0,1,-7.860150416462125,-14.867732246119365,-8.576849731360925,-8.919232988323442,6.6205656523722,-3.386902279706869,-10.041189620148613,-25.197326430265647,-4.1983703097899205
4T1_preedited-5671,0,1,-0.6708644112759296,-23.717797077899263,-2.611068711390677,-16.217332409166847,8.881737549938356,-3.013493119365656,-9.42422112225505,-35.73688475505281,-0.7531753269755871
4T1_preedited-5700,0,1,0.5736734336983614,-31.219941509327484,-6.049793700074724,-21.850474786544154,8.855599362001541,-8.86409515809686,-9.360904271823317,-46.12762358653573,-0.15440174099283216
4T1_preedited-5713,0,1,-1.2332796542362676,-24.07010449423591,-7.084937001493228,-17.729818615775347,7.241694175322662,-5.7854363503524215,-6.6434011794647,-38.98649934621765,-1.6604312586979844
4T1_preedited-5754,0,1,-320.2435005948154,-690.7755278982137,-690.7755278982137,-690.7755278982137,2.4559521052008524,-690.7755278982137,-690.7755278982137,-690.7755278982137,-690.7755278982137
4T1_preedited-582,0,1,1.9302368269017338,2.059865837031499,1.6094442514386103,2.631984197825738,7.523116062441712,2.8441435991129262,1.8459297788946674,1.9195700956531154,3.6504382273959686
4T1_preedited-5831,0,1,-1.4067388970988959,-53.676632006728916,-26.927562429505837,-44.64184103024815,8.329835859150405,-36.23742235753149,-19.43029085973174,-87.21225309524895,-1.7687698020675482
4T1_preedited-5833,0,1,-0.8950579328571739,0.37793702614771235,-1.4641871528625792,0.8352144068891743,7.403146983515508,-0.054068235356943446,-0.6482808866018034,-1.1361558905932532,2.064209997654413
4T1_preedited-5946,0,1,-238.2800938387444,-35.52473951471402,-381.04884439761634,-278.6360830686309,5.111213375860895,-492.48346931957354,-140.5850165578351,-502.99698974805517,-29.27508318670393
4T1_preedited-6020,0,1,5.764856681975154,4.9836582292304366,4.6262700672309185,4.422940938190392,7.679079076174169,5.5306571453240805,5.289667090726896,5.598499578643806,5.028439206780001
4T1_preedited-6026,0,1,7.899351601302297,6.723956661451409,6.271845066877912,5.470929122058796,8.327275667894908,7.788058810845875,6.880227852485894,7.997174511636561,5.8348050643964955
4T1_preedited-6069,0,1,-1.6334971400348695,-3.087599086897159,-3.449171498710274,-0.7662186418608385,6.513494284298701,0.42294859945465074,-3.58539801518854,-3.4551535391552677,1.0994495760234144
4T1_preedited-6070,0,1,0.5538725717630544,0.9903846702343259,-0.8594791169306077,1.2056166433406454,8.033708518640472,0.9673600456115891,0.0033443649634918513,-0.02676456453053715,2.162024358101365
4T1_preedited-6089,0,1,-82.8701811328488,-323.6692824257214,-690.7755278982137,-690.7755278982137,4.303683479598001,-690.7755278982137,-690.7755278982137,-690.7755278982137,-238.10472953663637
4T1_preedited-6137,0,1,-218.8859240366514,-19.519234452744097,-359.6097381288409,-261.45953226185054,4.688493558165939,-469.8589494519419,-121.84586369528488,-451.4125455861282,-18.68264259997287
4T1_preedited-6154,0,1,-2.1972743060784823,-46.180335665756836,-20.00759149567072,-34.816972281073625,5.303476642729327,-23.00360611058817,-16.948218461128118,-69.45590063281031,-0.9000619119330815
4T1_preedited-6196,0,1,-2.400321676747754,-17.116395687339114,-3.6606161819010987,-13.841719949578502,8.117967649309188,-0.3213286654841434,-7.728764137445632,-29.208067115885807,-0.8705120061965388
4T1_preedited-6234,0,1,-2.199521301188273,-36.534100117380824,-8.823979432708922,-24.86057524312463,8.028955163105048,-15.120830696313746,-10.035863985035538,-53.95421162426719,-3.1483537801460866
4T1_preedited-6239,0,1,-10.83377472104458,-7.63166331505572,-6.604884562621161,-4.332991500310242,6.550058954699281,-2.18441450554233,-10.117566283890788,-14.521053240178974,-3.9759502599308187
4T1_preedited-6316,0,1,-309.21846874101755,-132.17732292722687,-685.4410688930845,-510.92813127003046,3.7428481374867544,-690.7755278982137,-368.6488904174577,-690.7755278982137,-105.59126397415069
4T1_preedited-6348,0,1,-4.954898766389353,-4.306716898292562,-7.54527877028374,-2.1710644593635915,7.259215600516724,-1.9281318795089992,-5.287792274711774,-5.910369533551507,-1.1002788289544159
4T1_preedited-6373,0,1,-383.4901120062409,-110.8828329565409,-648.3412902908565,-465.25766123273735,4.765313805698125,-690.7755278982137,-319.1981785740931,-690.7755278982137,-87.50260609268754
4T1_preedited-6381,0,1,-24.855640067546986,-41.66171270251337,-110.94472624508052,-93.06518857068274,2.590079650059834,-123.26752834376653,-17.04096595970894,-154.7654008593323,-16.272412431184836
4T1_preedited-6455,0,1,-20.539486139335835,-41.65143211145083,-104.036818585358,-98.70058224267945,8.034261180535744,-131.25467510374088,-29.199312664619825,-191.31343780415398,-15.1445730432322
4T1_preedited-6471,0,1,-4.0022268046933265,-20.378996669993654,-1.4978520255220873,-12.241183319049545,7.863906313778709,-2.1327626447296417,-9.333406714694348,-28.83249592557349,-3.1060901582525084
4T1_preedited-6483,0,1,-5.301210167065313,-3.620992259913223,-7.371796751027192,-2.3709818204332493,8.030327615898628,-2.2932726106542924,-4.699168032614402,-4.914752454963977,0.41963408439941996
4T1_preedited-6506,0,1,-0.4237345967232505,-62.039800302641694,-39.12175673450263,-52.427668549760575,8.406142912117325,-49.82661523904761,-23.80932004704829,-96.714490956212,-2.913353336833573
4T1_preedited-6532,0,1,-25.9141225174479,-40.25226041478043,-109.75067189270713,-103.74531246937397,7.799467063930406,-141.3987486831031,-34.37008217684282,-197.20001923134978,-19.002389056826765
4T1_preedited-6538,0,1,-3.4576825378382123,-3.1469948801786782,-7.058512081805678,-1.464728594746614,7.038209474472579,-2.2829843249334276,-4.107618251573645,-5.016122710833822,-1.1278046876453693
4T1_preedited-6540,0,1,-10.121308494612899,-10.386379111159412,-2.9925063507692116,-6.841523654254097,8.448172927798048,-0.24742979898686607,-10.892258206543358,-14.02826335703424,-0.8207704773166492
4T1_preedited-6692,0,1,-4.392293603834258,-4.070956783491978,-7.545508310131245,-2.0272317980178634,8.12836901594646,-0.9188853214587535,-4.389481191560537,-5.248761753772061,-0.18253559155735424
4T1_preedited-67,0,1,-0.5967333663752131,0.6852845745508941,-0.9553336044217494,0.9061063051899569,8.018387714230553,0.6009502621090957,-0.18325037980848782,-1.280814667374706,2.0683070188058745
4T1_preedited-6721,0,1,-10.308099477232979,-8.100639454539198,-5.9775753565027525,-5.307332841799127,7.709976134361555,-2.36743799456626,-8.988445291370176,-9.073183633685233,-0.17552561629590235
4T1_preedited-6742,0,1,-12.127545917080838,-9.560039451288572,-5.538209956384845,-7.701091444170914,5.884795651798454,-0.2332642568317326,-8.69585647247942,-18.24243341021891,-2.3187890763661376
4T1_preedited-6829,0,1,-690.7755278982137,-690.7755278982137,-690.7755278982137,-690.7755278982137,2.254479784644457,-690.7755278982137,-690.7755278982137,-690.7755278982137,-690.7755278982137
4T1_preedited-6898,0,1,-11.928426920618728,-54.464708660676735,-79.17292266527839,-81.61924193759262,7.431616734111221,-96.39761657021226,-26.021120702489164,-149.33877137181884,-10.96229198857473
4T1_preedited-6900,0,1,-0.518423060428948,-1.135035776296386,-3.5585818103017175,-0.3432705406130917,8.042989104022832,0.07086519541882749,-2.3531780810352134,-1.6129227021843717,0.8147823466791282
4T1_preedited-6933,0,1,-246.31580579636054,-20.923296755016175,-365.4692859505138,-273.8259995493268,3.7995306904937967,-483.50863133622386,-132.02122699557196,-478.71772741477093,-27.898181947100092
4T1_preedited-6948,0,1,-2.0713475018311813,-48.27796667335442,-38.02177004399948,-45.13335475693417,5.70542573087541,-41.224575628888616,-17.19983400339457,-75.82014496961905,-0.42509002803530904
4T1_preedited-6958,0,1,3.1678727745453483,3.787345699802476,1.9402376622526043,3.077347769252007,8.72699443258712,3.0776014638558866,3.2284587272693153,2.679818525952754,4.0172444395243465
