,Dim_0,Dim_1
,-2040.7931724666519,-1401.947145014454
,-2026.1910070350068,-1356.5913776398668
,-2001.7645079190797,-1285.2118016008567
,-1916.0753653921229,-1440.0554403059427
,-1913.977707080888,-1406.2416092543692
,-1969.0594237502635,-1356.240927282833
,-2011.7083069844487,-1353.106680030765
,-2016.150842434169,-1213.1756413490748
,-1886.0487890881086,-1207.807017982463
,-2035.9454068629263,-1239.2323847973942
,-1878.6493585926194,-1632.3327814862039
,-2043.595575999215,-1552.2401733639235
,-2029.1666112148312,-1537.0876249475125
,-2029.0984143259413,-1579.507095175038
,-1954.1720613567056,-1205.2886504429737
,-1960.321526902943,-1216.1241345345934
,-2007.0609771668921,-1341.236668215162
,-2023.0832690352272,-1333.6942717510256
,-1999.6979429510598,-1287.3640275171786
,-2078.6171840279835,-1357.8887325501594
,-2126.868109094146,-1420.8618899781359
,-1996.6299680614286,-1542.7688640809736
,-2058.071458582956,-1547.0884874119924
,-2066.0568468680267,-1229.6462702158
,-2071.931396336695,-1263.4200362483832
,-2172.9139296246926,-1263.3756147693184
,-1972.9794209549775,-1382.864576580645
,-2059.2818263978834,-1514.5588245490858
,-1945.376405929659,-1204.4154120233595
,-1799.794768851463,-1221.1765008411307
,-1828.1249823067203,-1193.6284876620894
,-1674.6121931479943,-1254.9071588379081
,-1793.155553372018,-1146.4984135091142
,-1825.734954296442,-1247.1680817856025
,-1777.2864603844178,-1396.8314563038534
,-1790.69452415248,-1399.4658756836818
,-1828.5446052077978,-1550.8301607140124
,-1793.2192754168923,-1303.5805400249878
,-1741.734119365247,-1302.272593712912
,-1781.0238014809736,-1390.0436737005602
,-1744.4440936242638,-1453.885271255537
,-1822.3579940443226,-1432.995755930232
,-1834.624132930461,-1412.0044270038363
,-1849.5065466166227,-1244.7374332666989
,-1924.1737509654035,-1153.2970392172467
,-1793.1453857592226,-1142.3841119594824
,-2028.6349453743285,-1401.3295453519336
,-2059.489708518405,-1449.468891332812
,-2091.1352129622896,-1400.1995467555234
,-2117.280886991073,-1361.4582613510427
,-2013.0442192869828,-1297.5984625864803
,-2048.77319994657,-1400.4097922166407
,-2018.642288078918,-1255.2925862268035
,-1902.8996064581836,-1474.3693800905803
,-1914.2485962326082,-1388.671310067557
,-1969.9612529201238,-1347.2281783781766
,-1969.2433314985194,-1364.1944646017014
,-1971.7277845129277,-1395.2495878253221
,-1833.4437092112285,-1168.0535403000854
,-2110.974803046711,-1526.5003535592975
,-1936.5293629944629,-1139.5667022570726
,-1965.156284511411,-1344.0516457833612
,-2031.2243233668328,-1388.8776618278243
,-2062.975491538618,-1376.3644866156828
,-2093.4118727334994,-1374.1619195429307
,-2013.9078991423503,-1278.8371709636751
,-1970.437321672264,-1328.74034762066
,-2134.961542077593,-1416.8477141746691
,-2070.979048510503,-1284.1219357977734
,-1974.1688519505321,-1421.867980633838
,-1981.1631568744797,-1371.2735627637107
,-2075.4157692809713,-1512.8299217554484
,-2030.753886861388,-1540.9492509886486
,-1963.106692837525,-1189.2152683510255
,-1999.2282284535033,-1209.8484408720367
,-1752.7102459824273,-1224.1090013706703
,-1743.0983221906806,-1128.6179129157806
,-1714.7865445336104,-1210.0224414689044
,-1805.770166310372,-1140.7194642295076
,-1873.54066281389,-1175.21493003724
,-1841.5472695192036,-1220.3613590648865
,-1752.7484652996625,-1370.819864398949
,-1866.3975731271287,-1560.6740466932836
,-1779.483379673594,-1380.721226821962
,-1778.1034101530265,-1436.9861048650178
,-1727.1348854567473,-1320.0505901702793
,-1815.450383462859,-1523.1073224376464
,-1855.4366911144552,-1382.2540823773113
,-1785.2859367123906,-1270.0962974784763
,-1819.8743908579647,-1318.1064317314037
,-1733.5252180278828,-1302.469959091505
,-1754.4415761616876,-1361.4042606381026
,-1854.7262878313345,-1474.7099241669655
,-1829.0653248356944,-1437.5581474642802
,-1849.743710067588,-1201.7066202553588
,-1858.2034979727814,-1247.0518144734513
,-1993.8711918599574,-1323.8500782731355
,-2031.0934644595998,-1454.862259084779
,-2060.7254303405443,-1496.9409101336528
,-2080.9114383326923,-1235.212924030381
,-2076.02623467017,-1567.6039291927548
,-2070.528707218298,-1532.8050445835236
,-2063.376015212577,-1389.862418525062
,-1817.4949188086975,-1537.5145862852846
,-1879.2376445057066,-1430.2438763455157
,-1961.0719755544217,-1556.0078792773406
,-1862.0795075298545,-1357.8818982326472
,-1975.0192691054312,-1341.1467991358975
,-1929.8265049671168,-1360.8324317009626
,-1991.972967746325,-1368.3180705894526
,-1958.565100574245,-1384.70884894162
,-1907.9749324251075,-1116.3184005126911
,-1993.1063812078735,-1124.1181303293783
,-1839.19317668752,-1365.397373276257
,-2045.2845773502675,-1359.2235243352839
,-2037.3709654221875,-1436.6149881298538
,-2072.959367413404,-1389.7733454420613
,-1994.1797142982914,-1359.8843650551964
,-2068.8425848097763,-1314.3227458753431
,-2145.5701244963275,-1412.4105994893032
,-1945.0833436641549,-1426.2874316789917
,-2012.755491544236,-1355.9599276608792
,-1993.945516001909,-1173.0208351666754
,-1928.088202276357,-1137.0879688761693
,-1837.0892246213632,-1105.704891297413
,-1822.1866374269728,-1182.4370462138552
,-1872.290644487836,-1231.7626106304092
,-1695.5283767206497,-1404.5888015261505
,-1898.640136980405,-1537.163310026978
,-1766.701938780791,-1438.038897273193
,-1701.9789215223302,-1378.7730692973594
,-1789.3836871920112,-1101.7497155673555
,-1678.3428939431042,-1374.4964017806503
,-1791.6874854616797,-1509.7408183472764
,-1785.1754888101896,-1266.7016369660398
,-1800.70228449812,-1323.287147277687
,-1729.4926431727672,-1297.4545838844094
,-1713.7904408695513,-1251.654822147616
,-1744.3982590897294,-1372.8488176781905
,-1869.9982445336382,-1492.0434104913222
,-1786.9570349112132,-1365.158099384945
,-1836.59509600441,-1471.7595289617018
,-1844.0097014157202,-1145.8837514019299
,-1845.5068927899501,-1188.1566409991726
,-1847.8057645457884,-1170.202753764718
,-2097.8059995658214,-1534.3760943923392
,-2039.8940442549183,-1393.273443848745
,-1867.5656238601243,-1421.5185602882575
,-2016.2419556193518,-1370.9940294779879
,-1983.5362040926898,-1369.9879141145202
,-2146.0452428621384,-1321.6318886764413
,-2046.181776511319,-1467.707183864489
,-2005.4409623605254,-1165.8224203816162
,-1925.2032107450184,-1126.4241169931759
,-1864.8121194626183,-1222.79149075337
,-1767.321906893954,-1118.1079149562277
,-1752.206092902967,-1442.8717165415928
,-1771.1927645776307,-1076.6724576507531
,-1787.6004353045148,-1291.5480484343936
,-1731.3935890997577,-1296.8098194244587
,-1722.3430588314434,-1291.1684676202192
,-1730.3352575276933,-1360.1471248220166
,-1768.0495330148153,-1330.0169367794522
,-1830.9120837401028,-1513.57174152324
,-1861.9573046053804,-1534.1237447501494
,-1845.5436232005698,-1162.2630934121228
,-1850.4723192149474,-1141.51814644616
,-2049.02699541496,-1333.0304637534484
,-2027.1554998281583,-1147.4946256394176
,-1750.4620496689238,-1417.0985887714614
,-1710.782320278307,-1402.975998567546
,-1681.6387295114127,-1448.9187341433544
,-1740.1815914640522,-1283.3448672112631
,-1755.729687383522,-1310.7333426077605
,-1929.5044587574941,-1635.89472194868
,-1835.337384417652,-1149.8080764830702
,-1857.7570924656043,-1163.9253233881545
,-1748.9749502172765,-1374.2754945665654
